Place_Name,Category,City,Price,Rating,Type,is_holiday,holiday_type,Low_Days,Medium_Days,High_Days,Weather_Suitability,Ideal_Duration,Meal_Type,Latitude,Longitude,Open_Hour,Close_Hour,Time_Slot
Amaris Hotel Pemuda - Semarang,Hotel,Semarang,1340073,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9806902,110.4135354,10:00:00,18:00:00,Morning
City One Hotel Semarang,Hotel,Semarang,729471,4.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.005507,110.4428989,07:00:00,20:00:00,Morning
Hotel Dafam Semarang,Hotel,Semarang,994018,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.979702000000001,110.4119873,07:00:00,18:00:00,Morning
Hotel @HOM Semarang by Horison,Hotel,Semarang,998784,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.988865999999999,110.4196048,08:00:00,17:00:00,Morning
Hotel Grasia Syariah Semarang,Hotel,Semarang,622575,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.005110200000001,110.4097808,07:00:00,17:00:00,Morning
Muria Hotel,Hotel,Semarang,630697,4.1,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9780608,110.4350414,08:00:00,16:00:00,Morning
Nozz Hotel,Hotel,Semarang,1255977,3.9,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9796057,110.3968964,07:00:00,19:00:00,Morning
Grand Saraswati Hotel,Hotel,Semarang,1200629,3.9,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.000910299999998,110.4245605,08:00:00,20:00:00,Morning
Hotel Quirin,Hotel,Semarang,1186880,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9754,110.4205,09:00:00,20:00:00,Morning
Quest Hotel Simpang Lima Semarang,Hotel,Semarang,1193674,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.97819,110.423082,08:00:00,20:00:00,Morning
Novotel Semarang,Hotel,Semarang,851878,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.978715800000001,110.4144147,09:00:00,19:00:00,Morning
ibis Semarang Simpang Lima,Hotel,Semarang,735700,4.2,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9867697,110.4228303,08:00:00,20:00:00,Morning
Whiz Hotel Pemuda Semarang,Hotel,Semarang,916506,4.2,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.977969,110.415117,08:00:00,19:00:00,Morning
Pandanaran Hotel Simpang Lima,Hotel,Semarang,904573,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.986611799999999,110.4155964,10:00:00,18:00:00,Morning
Hotel Ciputra Semarang managed by Swiss-Belhotel International,Hotel,Semarang,980154,4.8,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9891319,110.4235898,08:00:00,20:00:00,Morning
Hotel NEO Candi Simpang Lima - Semarang,Hotel,Semarang,1194183,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.004878000000001,110.413186,07:00:00,16:00:00,Morning
Gumaya Tower Hotel,Hotel,Semarang,737048,4.7,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9777345,110.4204956,09:00:00,16:00:00,Morning
Metro Park View Hotel,Hotel,Semarang,805463,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.971200199999999,110.4232794,07:00:00,17:00:00,Morning
Hotel Olympic,Hotel,Semarang,765583,4.1,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9748914,110.4136394,10:00:00,19:00:00,Morning
Hotel Santika Premiere Semarang,Hotel,Semarang,1269512,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9886287,110.4209317,09:00:00,18:00:00,Morning
Amaris Hotel Pemuda - Semarang,Hotel,Semarang,683981,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9806902,110.4135354,08:00:00,19:00:00,Morning
City One Hotel Semarang,Hotel,Semarang,1000744,4.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.005507,110.4428989,08:00:00,20:00:00,Morning
Hotel Dafam Semarang,Hotel,Semarang,991478,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.979702000000001,110.4119873,07:00:00,20:00:00,Morning
Hotel @HOM Semarang by Horison,Hotel,Semarang,873437,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.988865999999999,110.4196048,09:00:00,17:00:00,Morning
Hotel Grasia Syariah Semarang,Hotel,Semarang,1481735,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.005110200000001,110.4097808,08:00:00,16:00:00,Morning
Muria Hotel,Hotel,Semarang,1254913,4.1,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9780608,110.4350414,07:00:00,19:00:00,Morning
Nozz Hotel,Hotel,Semarang,591725,3.9,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9796057,110.3968964,09:00:00,16:00:00,Morning
Grand Saraswati Hotel,Hotel,Semarang,987552,3.9,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.000910299999998,110.4245605,08:00:00,17:00:00,Morning
Hotel Quirin,Hotel,Semarang,805510,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-6.9754,110.4205,08:00:00,20:00:00,Morning
Votel De Bandungan Resort,Hotel,Semarang,2707014,4.2,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2218845,110.380479,08:00:00,16:00:00,Morning
Hotel Kartika,Hotel,Semarang,866994,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2120931,110.3860036,09:00:00,17:00:00,Morning
Puri Agung Resort & Hotel,Hotel,Semarang,1131503,4.1,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.197372799999999,110.3984825,10:00:00,19:00:00,Morning
Matahari Hotel,Hotel,Semarang,796031,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1939061,110.4095266,07:00:00,18:00:00,Morning
Dwi Putra Hotel,Hotel,Semarang,895272,4.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.223129600000001,110.3750196,10:00:00,19:00:00,Morning
Urbanview Hotel Bergas Indah Bandungan by RedDoorz,Hotel,Semarang,1089001,3.7,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.194573400000001,110.4067688,07:00:00,16:00:00,Morning
Azaya Hotel,Hotel,Semarang,804647,4.1,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2255176,110.3621506,07:00:00,19:00:00,Morning
SPOT ON 90100 Hotel Kediri Bandungan,Hotel,Semarang,653942,4.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.215757999999999,110.3846298,09:00:00,18:00:00,Morning
Grand Panorama Hotel,Hotel,Semarang,1089398,4.2,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2042505,110.3909066,10:00:00,20:00:00,Morning
Pondok Wisata Umbul Sidomukti,Hotel,Semarang,933959,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1951591,110.3735194,07:00:00,16:00:00,Morning
Camping Umbul Sidomukti,Hotel,Semarang,973792,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1937551,110.3739363,10:00:00,19:00:00,Morning
OUTBOUND SEMARANG - Miniatur Kampung Surga - NMA TRAINING,Hotel,Semarang,574510,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.200815900000001,110.3899145,09:00:00,18:00:00,Morning
Panorama 2 Hotel,Hotel,Semarang,1427726,4.1,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.215352,110.3852855,09:00:00,17:00:00,Morning
Griya Persada Convention Hotel & Resort Bandungan,Hotel,Semarang,2310460,4.6,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2195619,110.3648939,08:00:00,18:00:00,Morning
Istana Kuliner Restaurant,Hotel,Semarang,934729,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.220808900000001,110.3656246,08:00:00,17:00:00,Morning
Hotel Arjuna Sari,Hotel,Semarang,610840,3.8,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.193242899999999,110.4102045,10:00:00,19:00:00,Morning
Amanda Hills Bandungan,Hotel,Semarang,882361,4.2,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.220084000000001,110.360729,09:00:00,19:00:00,Morning
Mess Bank Mandiri Bandungan,Hotel,Semarang,609875,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.221697,110.3644798,07:00:00,16:00:00,Morning
Villa Matahari Bandungan,Hotel,Semarang,1657125,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.223961,110.3687976,10:00:00,17:00:00,Morning
The Kusma Hotel,Hotel,Semarang,648929,4.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.223706700000001,110.3660812,07:00:00,16:00:00,Morning
Surya Indah Hotel,Hotel,Semarang,1130190,4.1,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.308549799999998,110.4900529,10:00:00,16:00:00,Morning
Horison Resort Tlogo Semarang,Hotel,Semarang,1467022,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.265941100000002,110.4701398,09:00:00,17:00:00,Morning
Guest House Gethsemane,Hotel,Semarang,593915,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.3045179,110.4831864,10:00:00,20:00:00,Morning
Villa Kampoeng Bali Salatiga,Hotel,Semarang,1284584,3.9,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2939673,110.4830484,09:00:00,17:00:00,Morning
Paradijs Van Java,Hotel,Semarang,662458,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.277049600000002,110.4585552,09:00:00,19:00:00,Morning
Banaran 9 Resort & Hotel,Hotel,Semarang,2409486,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.256568,110.441707,08:00:00,16:00:00,Morning
Kampoeng Kopi Banaran,Hotel,Semarang,518134,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2538882,110.4418764,08:00:00,17:00:00,Morning
"Rumah Kos SS Bawen Harian, Mingguan, Bulanan",Hotel,Semarang,812620,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2475855,110.4349566,09:00:00,16:00:00,Morning
Wisma Baptis Bukit Soka Salatiga,Hotel,Semarang,840920,4.4,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.305163000000001,110.493707,08:00:00,20:00:00,Morning
kos fatmawati depan saloka park,Hotel,Semarang,585892,5.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2801566,110.4595847,07:00:00,18:00:00,Morning
Kost Scandinavian 2,Hotel,Semarang,826174,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2812079,110.4614469,09:00:00,18:00:00,Morning
Rumah Germo Bowo,Hotel,Semarang,816491,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.282512699999999,110.4609895,08:00:00,20:00:00,Morning
TIKA HOUSE,Hotel,Semarang,693379,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.278498399999997,110.4582183,10:00:00,17:00:00,Morning
callista home,Hotel,Semarang,818785,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.282069799999999,110.455211,08:00:00,18:00:00,Morning
Kost Pinus,Hotel,Semarang,539264,5.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.276527999999999,110.457621,07:00:00,17:00:00,Morning
Sikhem,Hotel,Semarang,959503,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.2756246,110.4619894,09:00:00,17:00:00,Morning
Su'ud home page,Hotel,Semarang,545518,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.288303300000003,110.462195,07:00:00,17:00:00,Morning
Pesantren Mahasiswa Harmonie,Hotel,Semarang,551222,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.272719,110.4555929,09:00:00,19:00:00,Morning
muazin,Hotel,Semarang,779153,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.274684399999999,110.4662311,09:00:00,20:00:00,Morning
Mr.dndi home,Hotel,Semarang,769525,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.272302599999999,110.4554163,07:00:00,17:00:00,Morning
C3 Hotel Ungaran,Hotel,Semarang,842913,4.2,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.145727,110.4071862,09:00:00,18:00:00,Morning
Melva Balemong,Hotel,Semarang,513038,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.118030399999999,110.4026139,10:00:00,19:00:00,Morning
RedDoorz @ Ungaran,Hotel,Semarang,565455,3.9,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1494229,110.4088456,08:00:00,17:00:00,Morning
Wisma Fajar Indah,Hotel,Semarang,606128,2.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.0992468,110.3904165,10:00:00,18:00:00,Morning
Efrata Retreat & Camping Hill,Hotel,Semarang,610170,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.125040799999999,110.3794253,07:00:00,20:00:00,Morning
Hills Joglo Villa,Hotel,Semarang,2507502,4.2,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.114746599999999,110.3940315,10:00:00,16:00:00,Morning
Tourism Village Lerep,Hotel,Semarang,2372137,4.7,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.134967999999999,110.3818058,08:00:00,20:00:00,Morning
Hotel Ungaran Cantik,Hotel,Semarang,994041,3.8,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.149420399999999,110.4088506,07:00:00,20:00:00,Morning
pondok qur'an dan rumah singgah An-Nasr,Hotel,Semarang,655287,4.8,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1179801,110.4207952,09:00:00,19:00:00,Morning
Rumah kos BERKAH WARIS,Hotel,Semarang,939697,4.6,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1168802,110.4193987,10:00:00,20:00:00,Morning
Perumahan Graha Ariabima,Hotel,Semarang,609643,4.9,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.11748,110.419558,08:00:00,19:00:00,Morning
Griya Penginapan,Hotel,Semarang,655831,4.3,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1157331,110.4177479,07:00:00,16:00:00,Morning
Base camp teamkepyoh_ungaran,Hotel,Semarang,677310,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1128649,110.4179252,09:00:00,19:00:00,Morning
Marjuki family,Hotel,Semarang,523934,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1120015,110.4184127,10:00:00,19:00:00,Morning
TeamkepyohUngaran,Hotel,Semarang,933742,5.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.113064199999998,110.4164633,07:00:00,16:00:00,Morning
Griya Prayogo,Hotel,Semarang,665935,5.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1155522,110.4157117,07:00:00,18:00:00,Morning
iki,Hotel,Semarang,962158,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.117935999999999,110.4158555,07:00:00,19:00:00,Morning
mBah Satrio,Hotel,Semarang,682760,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1143109,110.4154579,07:00:00,17:00:00,Morning
D'Herman,Hotel,Semarang,558541,5.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1140026,110.4153372,10:00:00,19:00:00,Morning
Homestay,Hotel,Semarang,411511,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.1221405,110.4196132,07:00:00,20:00:00,Morning
SUN KOST JAMBON,Hotel,Semarang,836419,4.5,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.024367099999999,110.3031452,07:00:00,17:00:00,Morning
Sandy Sanjaya,Hotel,Semarang,879524,5.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.007849499999999,110.291057,08:00:00,18:00:00,Morning
Rayhan Kost Jambon,Hotel,Semarang,692551,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.0253315,110.3030814,09:00:00,20:00:00,Morning
Kos Rafasya Jambon,Hotel,Semarang,757579,4.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.0253289,110.3032182,07:00:00,17:00:00,Morning
MAJLIS DZIKIR PON-PES DARUSSALAM MANAQIB ALKAROMAH JAMBON,Hotel,Semarang,540880,4.8,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.023581,110.3049345,07:00:00,17:00:00,Morning
Kos masyoko,Hotel,Semarang,586879,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.025471499999999,110.3049078,07:00:00,19:00:00,Morning
Rumah Aziz,Hotel,Semarang,514376,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.031507400000001,110.2965899,09:00:00,17:00:00,Morning
KOST PAK SURYANI,Hotel,Semarang,869423,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.022335,110.306764,10:00:00,16:00:00,Morning
Rumah Fian Kembar,Hotel,Semarang,604890,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.007574299999999,110.3013641,08:00:00,20:00:00,Morning
Onlline shop & servis handphone,Hotel,Semarang,929782,5.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.008790299999998,110.3030543,08:00:00,19:00:00,Morning
Kos Bu wagiyem ngadirgo,Hotel,Semarang,501081,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.0259296,110.3064643,10:00:00,20:00:00,Morning
Vero Kos,Hotel,Semarang,908012,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.0227237,110.3079238,09:00:00,20:00:00,Morning
Rumah kuu,Hotel,Semarang,908912,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.005699999999999,110.286931,10:00:00,19:00:00,Morning
RUMAH PIWPIW,Hotel,Semarang,600837,0.0,Lodging,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,None,-7.025556099999999,110.3071124,09:00:00,16:00:00,Morning
